NU_INSCRICAO,NU_IDADE,TP_SEXO,TP_COR_RACA,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TP_LINGUA,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q006,Q024,Q025,Q026,Q047
053a0f14a977d9401bbf82d2aa776c5c1aef692c,17,1.0,1,2,0,2,715.4,683.0,672.9,760.9,0,140.0,160.0,160.0,140.0,160.0,760.0,4,5,6,2,2,1,1
c0fd3eabc69882257ef18daa117268222f93aae6,25,2.0,3,1,7,1,414.4,572.1,532.8,478.9,1,120.0,160.0,160.0,120.0,160.0,720.0,4,4,3,1,1,2,3
9d75dcfa61bdf3804db0bfe20ca75f1c2b0073b7,18,2.0,3,2,0,2,416.2,340.4,449.3,405.3,1,120.0,100.0,100.0,100.0,40.0,460.0,2,2,3,2,2,1,1
e5a2ff1daeb02f3f1bd84d3952a3adf7029494c4,26,1.0,2,1,9,1,543.2,470.2,507.7,419.8,1,0.0,0.0,0.0,0.0,0.0,0.0,2,4,1,2,1,2,1
81f3e7743caee6ec942c6a0714d45830e94c5eb1,16,1.0,5,3,0,1,391.9,392.7,447.7,447.5,1,140.0,100.0,100.0,100.0,100.0,540.0,8,8,2,1,1,1,1
0cb878a8d1a80341ed6295fc0c82923b6698e55d,19,1.0,1,1,2,1,432.0,453.0,434.9,445.4,0,100.0,100.0,120.0,100.0,80.0,500.0,8,4,3,1,1,3,1
d4594d1c5cc4ea9016fde8b721fcd50e00f890bb,19,2.0,2,2,0,2,444.1,527.4,464.3,473.8,1,120.0,100.0,100.0,100.0,60.0,480.0,8,2,2,2,1,1,1
bf466b7a5c50549cc67a393f94dc4f5d918ae378,18,2.0,3,2,0,2,400.3,484.7,380.2,409.9,1,100.0,120.0,100.0,120.0,100.0,540.0,2,2,2,1,1,1,1
9d1b04370feacc90b487c21cd76266efbbc550bc,16,2.0,3,3,0,1,483.9,430.8,566.5,379.5,1,140.0,120.0,120.0,120.0,80.0,580.0,3,5,2,1,1,1,1
95db1578b34744cfc7207b84a8c62d6a8ef194d3,21,2.0,1,1,4,1,418.5,572.0,447.8,437.0,0,140.0,100.0,80.0,120.0,120.0,560.0,7,4,4,1,1,3,1
9641e6df4aa047a9f0cd59984b5ca5a875f5547b,22,2.0,1,1,4,1,418.0,360.7,342.0,391.3,1,120.0,80.0,120.0,100.0,80.0,500.0,1,2,2,2,2,3,1
0c286defc56e220f903c7ad393b85010d7452ddd,37,1.0,2,1,10,1,363.5,597.6,593.2,387.5,0,140.0,120.0,120.0,120.0,40.0,540.0,2,5,2,2,1,3,1
ef5f423aacb8fd787096c0c62b97ee2cae5c5629,15,2.0,3,3,0,1,488.2,390.3,462.1,340.0,1,100.0,80.0,80.0,80.0,0.0,340.0,8,7,2,2,2,1,1
846f8724fb646899615133d26bc979a48d0f202b,17,2.0,2,2,0,2,549.5,373.5,502.9,526.5,1,80.0,80.0,40.0,80.0,100.0,380.0,5,5,2,2,1,1,1
3f4b83913c2e6715e6431ac24848b69bef8a4042,26,1.0,2,1,9,1,552.4,576.4,601.1,621.0,0,120.0,120.0,80.0,120.0,40.0,480.0,2,2,5,2,2,3,1
1772cc148c8ee15a79aa6beddc330606829233dd,19,2.0,1,1,3,1,475.1,557.4,653.3,637.4,1,140.0,80.0,120.0,120.0,160.0,620.0,8,6,2,1,2,3,1
fa9d13572421c7dc315be0a607b12e8130709f87,18,1.0,3,1,1,1,450.5,592.8,505.0,544.2,0,100.0,120.0,120.0,120.0,80.0,540.0,8,8,3,2,2,2,1
eb1c0acfd49a742f23a17a0f3b2412b47c248630,21,2.0,3,3,0,1,445.4,480.5,456.2,363.4,1,100.0,100.0,80.0,100.0,80.0,460.0,2,2,3,1,1,2,1
1502955c60c51156580f61675736653c00589262,34,2.0,1,4,0,1,441.0,556.8,560.6,410.2,1,120.0,120.0,120.0,120.0,0.0,480.0,3,4,2,2,2,2,1
909359f4a723c4c0642b87d114f1b625c5998856,18,2.0,3,1,1,1,477.6,562.9,584.7,444.0,0,140.0,160.0,140.0,120.0,120.0,680.0,7,7,10,2,2,3,1
7ffba754ef21fca240a9c48608ffda943aa9869d,17,2.0,3,3,0,1,477.3,486.4,527.4,430.1,1,120.0,120.0,120.0,120.0,60.0,540.0,5,2,2,1,2,1,1
749bd56380f3bc9e72b314ecb3a923ec5038e8a2,17,2.0,3,2,0,2,387.8,436.8,432.6,470.9,1,120.0,120.0,100.0,120.0,40.0,500.0,2,3,2,1,1,1,1
5ec5f71e9d3dfe49e986142edbd01a76e4e67e24,16,2.0,1,3,0,1,431.9,570.4,467.0,593.7,0,140.0,120.0,100.0,120.0,80.0,560.0,2,2,5,2,2,1,1
c3227b7240c1027521d71135c9d8f23fd37744d6,18,1.0,3,3,0,1,541.5,452.6,459.0,542.4,1,100.0,80.0,80.0,120.0,40.0,420.0,1,2,2,1,1,1,1
fc028548d312c89874b32702f88b60de0fae5e9b,15,1.0,3,3,0,1,524.0,465.8,553.9,367.4,1,140.0,120.0,100.0,80.0,40.0,480.0,5,5,3,1,1,1,1
fae1bff394c4317b8ebe82c1208c9426ec2dab3a,21,2.0,3,1,4,1,430.7,520.3,569.1,488.2,0,120.0,60.0,60.0,100.0,80.0,420.0,5,5,7,2,2,3,2
86e84a5175dec27a05cf5b16faa44f4393794ed2,26,2.0,1,1,7,1,401.5,499.6,541.3,565.6,1,120.0,120.0,120.0,120.0,80.0,560.0,5,6,3,1,1,3,3
7fd2ea3542f766799475b27538238664f4d3ac2c,17,2.0,3,3,0,1,497.4,504.0,514.6,401.3,1,140.0,120.0,120.0,120.0,80.0,580.0,8,8,2,1,1,1,1
6a2428c880181299dd9a6bc4d7fa77717d2c7be3,17,1.0,1,3,0,1,604.1,630.8,611.0,500.3,1,120.0,120.0,120.0,120.0,120.0,600.0,5,3,3,3,2,1,1
0fdcd33070688b30ce39c01d2a0603fd3f376c19,19,2.0,3,1,2,1,429.2,503.1,576.3,408.9,0,140.0,120.0,120.0,100.0,120.0,600.0,5,5,6,2,2,3,1
dd34607c83d9c9f0c7bd1d3e1b2b0fd0b308e8d1,17,2.0,1,2,0,2,575.2,569.1,600.1,598.7,0,140.0,160.0,180.0,120.0,120.0,720.0,5,5,7,4,2,1,1
da17325845c710d4822eb6cad75cd4f46c16d396,17,2.0,3,3,0,1,493.3,386.2,457.9,339.3,0,120.0,120.0,120.0,120.0,40.0,520.0,8,2,1,1,2,2,1
066758442b5b14dd2f5fa27ea0c234b52a432ab5,17,1.0,1,2,0,2,590.9,602.0,539.6,547.5,1,120.0,80.0,80.0,120.0,120.0,520.0,3,3,4,2,2,1,1
8292dab27c50622bcf8f9c9280ffbe0f5240f5c3,25,2.0,2,1,8,1,537.6,573.6,604.0,575.3,1,120.0,120.0,120.0,120.0,80.0,560.0,8,3,7,2,1,3,3
58ae8b964dd9a78f035a25236a540ab2d98340b8,23,2.0,1,1,4,1,509.7,605.9,581.6,349.8,1,140.0,160.0,140.0,120.0,120.0,680.0,4,5,3,2,2,1,1
da528a224d199ba8d1e62e1fdb6610235d2e2dfb,17,2.0,3,2,0,2,442.5,566.3,479.2,390.3,1,120.0,120.0,120.0,100.0,100.0,560.0,8,8,4,1,1,1,1
290873205e5c4ea92eed1c43bae837cf7b0255f5,34,1.0,3,1,10,1,511.6,582.9,458.5,487.1,1,100.0,120.0,100.0,120.0,120.0,560.0,2,5,3,1,2,3,1
bd592c7d663589f5fd43603279c93851cf587fd1,38,2.0,3,1,10,1,479.6,412.5,459.1,392.5,1,160.0,100.0,120.0,120.0,60.0,560.0,4,5,2,1,1,2,3
2aa7a0958d91ed2483a8edf46e2e915b8d0bb59b,17,2.0,3,3,0,1,382.5,526.1,505.8,413.2,1,140.0,80.0,100.0,120.0,80.0,520.0,4,8,2,1,2,1,1
8fa4eb1f86b81a12d7a1926b9f77cd7e3a3d6bb1,26,2.0,3,1,9,1,493.0,615.2,563.3,474.0,1,120.0,120.0,120.0,120.0,80.0,560.0,2,2,7,2,2,3,1
ad237903e2b560d957a384eebaed950a5370cbc1,16,2.0,3,3,0,1,433.5,395.8,436.2,348.9,1,120.0,80.0,80.0,100.0,60.0,440.0,8,8,1,1,1,1,1
b562d5fd08bc37e2d4c4da805b505999f7f9f4d7,17,2.0,3,3,0,1,382.0,560.0,471.2,497.6,1,120.0,100.0,120.0,100.0,80.0,520.0,8,8,2,1,1,1,1
6ea67a7fc82ee9bcf8dcccdc77f4ca8edde25b3d,32,1.0,3,1,10,1,466.5,586.6,553.3,429.6,1,120.0,160.0,160.0,120.0,120.0,680.0,2,2,2,2,2,1,1
fcb10d95b49437a8e76316fdfbdd8252f9809933,17,1.0,3,2,0,2,598.1,527.1,559.6,635.7,1,100.0,120.0,80.0,100.0,40.0,440.0,5,4,3,1,2,1,1
5d9e1fee29263f09bf9195651d2da26a2a2907c1,18,2.0,1,2,0,2,420.7,539.9,438.3,512.9,1,160.0,120.0,100.0,100.0,60.0,540.0,5,1,7,2,2,1,1
26433d494b2edc161b77c57ad9e7633bae44fbc0,17,2.0,3,3,0,1,464.2,517.0,472.2,406.5,1,120.0,120.0,120.0,120.0,100.0,580.0,4,4,3,1,1,1,1
e2699b94d10d7378ea185f0d0f625167d2ff145c,21,2.0,3,1,2,1,493.0,511.7,485.7,526.7,1,140.0,120.0,120.0,100.0,60.0,540.0,4,5,3,1,1,1,1
7ff62778d27392029190645370d5352e8ee1c622,17,2.0,1,2,0,2,445.7,568.5,526.9,522.3,1,160.0,120.0,120.0,120.0,80.0,600.0,5,5,4,1,1,1,1
bb831742d8ec40b51d8c8970bdfa08e5b9e33036,19,1.0,3,1,1,1,403.1,586.7,546.8,413.6,1,120.0,120.0,120.0,120.0,80.0,560.0,5,5,5,1,1,3,1
4bc97eaa93fcd89e3a8282ba7bc2af3e6e2fa6f6,20,1.0,3,1,2,1,377.9,487.0,478.0,426.6,1,80.0,80.0,80.0,80.0,60.0,380.0,4,4,4,2,2,2,1
01522361b60a10655fbc04a4acc50dbbe3743d4c,19,1.0,2,1,2,1,521.1,471.5,509.6,447.5,1,100.0,120.0,120.0,100.0,100.0,540.0,3,3,2,1,1,1,1
0433efd94a3f427d2376deeb32d08ca95b413136,37,1.0,3,1,9,1,486.1,515.4,446.8,373.6,1,120.0,80.0,60.0,100.0,0.0,360.0,3,3,2,1,1,2,1
a35737155755bd0a2604daecb44d83499a8aaec6,19,1.0,3,2,0,3,602.7,631.3,606.9,680.3,0,140.0,140.0,140.0,120.0,120.0,660.0,5,6,9,3,2,1,4
1d39b58ecf8e68f12cf33c65b4f5e8088d14ed35,19,1.0,3,2,0,2,419.0,488.6,388.4,360.8,1,80.0,80.0,80.0,80.0,0.0,320.0,1,1,2,1,1,1,1
79f2ce1e84cc87d8ab0ac72049d089f3db32b641,19,2.0,2,1,2,1,431.1,581.7,561.5,577.0,0,160.0,120.0,100.0,140.0,60.0,580.0,4,5,2,2,2,1,1
3c808f33e2a3708f6dd3943b5034934315141bb6,17,1.0,3,2,0,2,478.8,563.3,554.5,546.5,0,120.0,120.0,120.0,120.0,120.0,600.0,8,4,3,2,2,1,1
9475db2181cbd1ec4348e9fa7bfd408c4920444e,22,2.0,1,1,3,1,448.3,485.9,377.6,430.3,1,120.0,100.0,120.0,140.0,40.0,520.0,2,3,3,1,1,3,1
65aa1e170ab314bc85bb73f31bba772b669afcdf,19,1.0,3,3,0,1,409.7,529.7,464.5,396.8,0,80.0,80.0,80.0,80.0,60.0,380.0,8,8,2,1,1,3,1
8277651f3ccf20fe272a5d533ae27de93bd0f452,17,2.0,3,2,0,2,477.5,470.6,459.9,413.9,1,120.0,100.0,100.0,60.0,20.0,400.0,8,1,3,1,1,1,1
dd27fb16c6a1c6ccef58a4830f8152ff909b37f4,17,2.0,3,2,0,2,425.1,483.9,512.8,418.2,1,120.0,80.0,100.0,120.0,60.0,480.0,2,3,1,1,1,1,1
3e8c3268f9c5ff5efba25b3efe4fd0bab572c31b,18,2.0,3,1,1,1,438.0,401.0,484.9,341.9,1,120.0,80.0,80.0,80.0,0.0,360.0,2,2,2,2,1,1,1
fc57aedd867c2b908dd3ac3803778cf1e09728b6,18,2.0,3,2,0,2,420.0,451.7,430.9,375.6,1,100.0,80.0,80.0,80.0,40.0,380.0,6,8,2,2,2,1,1
5d248cc214289fcc923199d23c884ab200dea39a,20,2.0,3,4,0,1,384.8,432.5,514.2,533.0,1,120.0,120.0,120.0,120.0,80.0,560.0,3,3,2,1,2,1,1
00319d8dac6182a57704a49edb67d2fa66338fc6,55,2.0,3,1,3,1,487.2,542.8,583.6,529.9,0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,7,2,2,2,1
04994a47e535dfd280a71677ea98fd8c33c9ad11,18,1.0,4,2,0,2,384.9,448.9,373.3,392.8,1,120.0,40.0,80.0,120.0,0.0,360.0,2,7,3,1,1,1,1
c2a23dc86546c5d5ac14be0d89c772bdc34453aa,18,2.0,3,2,0,2,551.4,587.3,578.0,570.3,1,160.0,160.0,140.0,140.0,120.0,720.0,5,3,7,3,2,1,1
cd8850dd9438e5c6df0bc2ae8da7497adb765ec0,17,2.0,1,2,0,3,607.7,581.1,588.8,774.6,0,180.0,200.0,180.0,180.0,160.0,900.0,7,7,17,3,2,1,4
9f422459ffc42f2f5ccc40cb813a1054672580d9,32,2.0,1,1,10,1,579.5,641.1,644.6,487.2,0,160.0,160.0,140.0,180.0,140.0,780.0,1,6,2,1,1,2,5
9c203f5f8be7de8a4e5bcfb888d81d3235d77168,20,2.0,1,1,2,1,471.7,538.9,484.9,467.9,0,80.0,120.0,100.0,120.0,80.0,500.0,2,2,2,1,1,1,1
296adf12f3a74fce1e4883928c5cf6d5b1331817,17,1.0,1,2,0,2,454.1,558.9,582.0,573.4,0,120.0,100.0,100.0,120.0,60.0,500.0,2,5,3,2,1,1,1
95ff449226b759c0a109bf6e8388f348dac3c206,20,2.0,2,1,3,1,434.6,497.1,472.9,415.1,0,120.0,100.0,100.0,80.0,40.0,440.0,4,5,2,1,1,1,1
c67fe3fca0c3348244751a11bbfc50fa103180e0,19,2.0,2,1,1,1,389.8,367.9,391.0,410.0,0,120.0,100.0,100.0,100.0,20.0,440.0,5,4,3,1,1,1,1
fc40fbb4be13a0d1056d1e3f350647c3349cb163,19,2.0,3,4,0,1,406.0,477.2,512.5,487.4,1,100.0,100.0,80.0,80.0,80.0,440.0,3,5,2,1,1,1,1
ce29b13cff8b9e1192b2a2a5a9817b240924e7c6,19,2.0,2,1,1,1,456.3,471.9,507.4,499.0,1,120.0,120.0,100.0,120.0,160.0,620.0,3,3,3,2,1,1,1
b54dbd5e5783e6e218ca945bf2a330ad50b36edc,19,2.0,3,2,0,2,437.1,534.1,521.4,437.9,0,140.0,120.0,120.0,120.0,60.0,560.0,3,4,3,2,1,1,1
8c0d7f37d38eca940f6b281ad95a6035a63feea4,17,2.0,3,2,0,2,582.5,596.6,588.3,451.1,0,160.0,120.0,120.0,160.0,140.0,700.0,3,6,3,1,1,1,1
abe436ffeacecfc446c01fd8ff2d850ff90ecc52,18,2.0,2,1,1,1,445.7,468.5,430.3,351.7,0,120.0,100.0,100.0,120.0,20.0,460.0,6,5,2,2,1,1,1
a5b30510e26035f74157cc14fb1966aac7a49cd4,17,1.0,0,2,0,3,538.8,642.8,570.6,623.8,0,120.0,120.0,120.0,120.0,160.0,640.0,8,8,6,2,2,1,4
456bcbfa4e85950f0781f2a5a252b015d0efc32f,17,2.0,1,2,0,2,412.9,448.6,384.1,381.9,1,140.0,120.0,120.0,120.0,140.0,640.0,3,3,5,1,1,3,1
71b5d15191e27f13821c2bcff23cd5dff444e9e6,45,2.0,3,1,10,1,401.8,498.8,507.5,447.7,0,140.0,120.0,80.0,120.0,100.0,560.0,1,1,4,1,1,3,2
8e0dc87feedf868f8df7af43593e50e24d56beb5,29,1.0,0,1,3,1,481.0,587.8,605.0,406.9,1,100.0,120.0,160.0,100.0,120.0,600.0,5,1,3,3,2,2,1
374ca4e35b1efbb678e8843f26fe1a13b0be708e,35,2.0,3,1,10,1,430.9,601.1,572.7,571.6,1,140.0,140.0,120.0,120.0,120.0,640.0,4,5,5,2,2,3,1
a0a3f493e3f01bcf2a1d6b660e5c76a828051753,20,1.0,1,2,0,2,460.4,516.8,431.3,350.0,1,120.0,120.0,120.0,120.0,80.0,560.0,2,4,3,2,2,2,1
e6a494eb8b25db8a93574cf8a95dd7d6cdc4839d,21,1.0,2,3,0,1,441.2,369.3,438.1,599.1,1,80.0,80.0,80.0,60.0,0.0,300.0,3,2,1,1,1,1,4
d10882ab96d0e13f7553bd8de9e4385558231d6f,17,1.0,3,3,0,1,431.0,383.8,500.0,415.6,1,40.0,80.0,80.0,0.0,40.0,240.0,2,2,2,1,1,1,1
76b9ba0eb78116705d493711f6be2fa018d234af,18,1.0,2,3,0,1,536.5,557.1,507.3,419.8,1,120.0,120.0,100.0,120.0,80.0,540.0,5,2,2,1,1,1,1
669c830b8b95bed61cff8edff5f012819a8f8db0,16,1.0,1,3,0,1,590.7,562.5,547.6,507.2,0,140.0,120.0,120.0,140.0,80.0,600.0,7,5,9,2,2,1,4
56a0826486c54134613f64c8ea012cdffd123cb8,17,2.0,3,3,0,1,462.8,491.9,480.2,494.6,1,80.0,80.0,80.0,80.0,0.0,320.0,2,3,2,1,1,1,1
5db0cbcd130f1791bf6fe31fd5b1dc29a36a8a09,21,1.0,3,2,0,2,390.6,444.5,516.9,366.3,0,80.0,80.0,100.0,80.0,60.0,400.0,2,2,2,1,1,1,1
0e14327b54e3355bc1218f0e3a1d114ee4502264,22,2.0,1,1,3,1,394.7,438.9,478.0,582.2,0,120.0,80.0,80.0,80.0,20.0,380.0,5,5,3,1,1,2,1
d0aaadb6bd086bde450b2a3250e95f66da06fd9e,26,2.0,3,1,9,1,441.3,546.1,428.2,461.2,1,120.0,120.0,80.0,120.0,120.0,560.0,2,6,2,2,2,2,1
db1fb164a3200481a144249e1c49521937849fc4,16,2.0,4,2,0,2,466.9,553.0,457.6,586.2,0,140.0,120.0,140.0,120.0,100.0,620.0,2,7,2,1,1,1,1
32dab9343b0769d2be39e7adb4d4dce15175de83,17,1.0,3,3,0,1,491.1,479.2,469.2,359.0,0,80.0,80.0,80.0,80.0,40.0,360.0,2,2,2,2,1,1,1
21c1d79fe430b0c1f95ce4026de7167973562734,17,1.0,3,3,0,1,452.1,507.1,542.7,432.9,0,120.0,100.0,100.0,120.0,80.0,520.0,8,5,3,2,1,1,1
8fa2e5d066e98fb53541a9c7e1516e645474d7f9,16,2.0,3,2,0,2,535.5,481.4,450.9,388.4,1,120.0,120.0,140.0,120.0,20.0,520.0,8,3,2,1,1,1,1
67a914015536597306abe036b0f37886727f6187,17,1.0,3,2,0,2,488.6,579.2,564.8,559.5,1,140.0,120.0,120.0,120.0,120.0,620.0,3,3,3,1,1,1,1
11fedb2b2605a30272f51c78c352cc74e437ce4a,17,2.0,3,1,1,1,450.5,514.8,569.2,491.5,1,120.0,120.0,120.0,120.0,80.0,560.0,3,3,3,1,1,1,1
ee8b1eb3da12f7c0a673755f7332a7840b2da40f,15,1.0,2,3,0,1,463.9,594.2,480.1,461.7,0,100.0,100.0,100.0,100.0,60.0,460.0,5,7,6,2,2,1,1
fd0981f00063d0a04d16cd9322c7e89b706d94f6,17,1.0,3,3,0,1,517.6,598.5,550.0,530.1,0,120.0,100.0,100.0,120.0,140.0,580.0,6,5,2,2,2,1,1
494179ac9a40624d90f70efac68431321c94c94a,23,1.0,3,1,4,1,363.6,456.2,475.9,344.9,0,120.0,120.0,120.0,120.0,80.0,560.0,5,5,4,1,2,3,1
d08cb2624df8a9700aede53b0d8e959894e4d420,17,2.0,3,3,0,1,433.8,385.0,476.2,382.3,1,120.0,80.0,80.0,100.0,40.0,420.0,2,2,2,1,1,1,1
7e7a20512eb6df91484c9d1eea60e612bbf301cc,18,1.0,1,2,0,2,468.5,538.1,555.4,498.8,1,120.0,120.0,120.0,100.0,140.0,600.0,5,4,3,2,2,2,1
9d6e83f777ec6457366ce8c5df4a00cc23e8ed01,23,2.0,3,1,6,1,448.8,407.2,404.6,423.5,1,140.0,120.0,120.0,140.0,40.0,560.0,4,2,2,1,1,1,1
881765e1d06bea1f3339bae3b690ba6b46cc83ab,17,2.0,3,2,0,2,427.5,409.6,387.4,401.9,0,100.0,120.0,100.0,100.0,40.0,460.0,8,5,2,1,1,1,1
52fd93605e49ea28cad42bc195aae908df36020f,16,1.0,3,3,0,1,529.8,568.7,577.6,437.9,0,120.0,100.0,100.0,120.0,80.0,520.0,4,5,3,1,1,1,5
696d354f80c26a956d2c70ab0ed53bb73cdf499c,18,1.0,3,2,0,2,416.4,438.6,414.4,557.0,1,80.0,100.0,80.0,100.0,40.0,400.0,5,5,2,1,1,3,1
13f3c0a74fad16ec1a1065d9faf6f0fdb8eda367,16,2.0,3,3,0,1,402.6,489.5,534.3,472.8,1,80.0,80.0,80.0,80.0,80.0,400.0,1,2,1,1,1,1,1
5940a4a1ecdd2340419e170330520f2a2e59f702,21,1.0,3,1,3,1,442.7,502.6,497.4,666.5,0,140.0,120.0,120.0,100.0,40.0,520.0,5,6,7,2,2,3,1
2f6748804e1c8d703ff2e1ef7cdd3b3bfc3b90ff,19,1.0,3,1,1,1,467.7,454.5,418.8,674.0,0,120.0,80.0,80.0,80.0,40.0,400.0,5,4,8,2,2,2,1
301ad1ca597f421621b36e0479f3dd80b4508471,18,1.0,1,2,0,2,543.5,599.8,559.5,596.7,1,120.0,120.0,120.0,120.0,80.0,560.0,2,8,3,3,2,1,1
9e07c3a3df7a384f8f01a21d15ef96c123133494,20,2.0,3,3,0,1,414.5,488.4,375.1,381.8,0,120.0,120.0,80.0,100.0,80.0,500.0,8,2,3,1,1,1,1
95d13adb55e7c96b68eaa4a6999cd4dab90ba8cb,22,1.0,3,1,3,1,398.3,434.1,374.4,507.6,1,100.0,100.0,80.0,80.0,40.0,400.0,8,8,2,2,1,2,1
9068be12255d5d6896730620f47b770475246ee5,48,1.0,2,1,10,1,551.9,580.1,539.9,526.5,1,100.0,120.0,80.0,80.0,80.0,460.0,3,3,1,2,1,2,1
e9e1b94c5bada089d7d63744f7d91d2d8518acd5,17,1.0,3,2,0,2,471.2,610.3,586.5,517.9,0,160.0,140.0,120.0,120.0,60.0,600.0,3,2,4,1,1,2,1
23d0f7733d45cbb481c14e52a787e116324eedc7,16,2.0,3,2,0,2,433.5,522.9,492.4,502.1,1,120.0,120.0,140.0,140.0,100.0,620.0,1,5,3,1,2,1,1
de1f1c61ea76f93998b9ea8fe0d219b434316750,37,2.0,3,1,10,1,412.2,415.5,513.6,395.2,1,140.0,140.0,140.0,140.0,80.0,640.0,2,2,2,1,1,3,1
e8ebcbad370383c4e2b1957a0ddf64c485ba34ef,18,1.0,1,2,0,2,467.7,586.7,473.4,444.0,1,80.0,80.0,40.0,40.0,0.0,240.0,6,5,4,1,2,1,1
a4360b8e3567b91256260a21592e48513f1696ae,30,2.0,3,2,0,2,440.5,503.1,499.5,410.0,0,80.0,100.0,80.0,80.0,40.0,380.0,2,2,2,1,1,1,1
c5c644c5f4b04d9306fbcb02e51e1c9a186926c3,19,1.0,3,1,1,1,601.8,656.4,635.9,671.0,0,120.0,160.0,160.0,120.0,120.0,680.0,6,5,14,2,2,1,4
c6099ecd27d0f01bae34f684cb4afb88f8c13ae4,33,1.0,3,1,10,1,460.2,449.4,445.1,407.4,0,60.0,40.0,40.0,40.0,20.0,200.0,2,2,2,1,1,2,1
09ebe3da56114c2981f0176f824ed277caaa3206,17,2.0,3,2,0,2,468.3,564.9,594.2,520.2,1,120.0,120.0,120.0,120.0,100.0,580.0,2,2,1,2,2,1,1
c1bc02e8fc929d0381a27a64017ed0dfddaff037,18,1.0,3,1,1,1,549.8,581.1,546.7,404.3,1,120.0,140.0,120.0,120.0,60.0,560.0,5,4,3,1,1,1,1
92575e1699612285aeabaf2975c2c364459c8a58,17,2.0,3,3,0,1,415.4,382.2,460.7,558.5,1,120.0,120.0,100.0,120.0,20.0,480.0,8,2,2,1,1,1,1
e59e331cbf4f1a64464f8aee45e23d6413fcdf28,17,2.0,1,2,0,2,559.1,646.0,584.8,525.0,0,160.0,120.0,120.0,160.0,100.0,660.0,5,5,4,2,2,1,1
e11ed9a85d569b5749ac7a49373001534236a02e,18,2.0,1,2,0,2,505.5,460.6,543.4,487.1,1,120.0,120.0,120.0,100.0,120.0,580.0,4,4,3,1,2,1,1
2f588d0e45d1df2b6c4e92bc5d446c1d4a93587e,23,2.0,3,1,6,1,510.6,533.9,523.8,364.7,1,120.0,120.0,100.0,120.0,120.0,580.0,2,2,3,1,1,3,1
b9368fcb096b5a5a2160be5b169090ddc054c582,19,1.0,1,2,0,2,478.5,553.4,563.1,507.3,0,140.0,120.0,120.0,120.0,100.0,600.0,8,4,2,2,2,2,1
c242a71b1bbc3626a4eaec866c617b71e2eaef27,29,2.0,2,4,0,1,412.8,495.5,502.9,379.4,1,100.0,100.0,100.0,120.0,60.0,480.0,2,2,3,2,1,2,1
3580342ed4a2e49431ec2f5347e3c6d15ed41a94,16,1.0,1,3,0,1,532.4,571.3,455.1,432.9,0,120.0,120.0,120.0,120.0,60.0,540.0,3,5,4,2,2,1,1
83ec9f1696bfaf71d70029165c3d7ee9cdf2e12e,17,2.0,1,2,0,3,523.1,648.4,645.3,396.7,0,160.0,140.0,140.0,140.0,100.0,680.0,5,5,7,3,2,1,4
177bd6394614fee4d87c435798f8fc185e820368,16,1.0,1,3,0,1,550.5,535.6,578.0,378.1,1,100.0,100.0,100.0,120.0,120.0,540.0,5,5,2,1,1,1,1
0c5965edf0bd83456cf5c8e33ecff7f8f9d020a9,16,2.0,3,3,0,1,380.8,469.6,459.9,397.7,0,120.0,100.0,100.0,120.0,40.0,480.0,8,4,2,1,1,1,1
d14a8a0f9815c99ce86e5c8a3bafc3a6d7563acd,19,1.0,1,2,0,2,450.6,476.8,490.1,404.2,1,120.0,120.0,120.0,120.0,60.0,540.0,8,8,6,2,2,2,1
9ebd07fbdae873e327265b3e69714ba2d6c9e48a,18,1.0,1,1,1,1,527.0,573.4,580.7,566.9,1,140.0,140.0,120.0,160.0,140.0,700.0,4,4,6,2,2,1,4
6066045a5f9b5e63a0241f9d4b8955da8f0df3a9,17,1.0,0,2,0,3,548.1,629.3,561.3,717.0,1,120.0,120.0,120.0,120.0,80.0,560.0,5,4,5,2,2,1,5
cd0c8c5602bde8ef38b24e62ae2f166f4c15d78c,17,2.0,2,2,0,2,492.6,588.4,567.2,561.5,0,120.0,120.0,100.0,120.0,120.0,580.0,5,4,4,2,2,3,1
8a174ad1765535f8ab65645a855f548523fdbe02,16,2.0,3,3,0,1,406.0,439.7,528.2,399.5,1,100.0,80.0,80.0,80.0,40.0,380.0,6,3,6,1,1,1,1
899d228d3eac849f2e6a903aca60637f36e0eaf3,18,2.0,1,3,0,1,430.5,528.2,451.4,475.3,1,80.0,80.0,80.0,40.0,40.0,320.0,3,4,2,2,1,1,1
2f25e665409da66c30bcd6ac3618459064c95675,20,2.0,3,2,0,2,407.2,427.8,416.0,373.6,1,100.0,60.0,60.0,100.0,60.0,380.0,2,2,2,1,1,1,1
fbe1649ea7b837c86682e6b13ad25de99721a306,18,2.0,1,2,0,3,447.4,531.5,582.5,511.7,0,160.0,120.0,120.0,140.0,60.0,600.0,6,6,10,4,2,1,4
